|STOCK|COUNTRY|URL
4122|HCAP|US|https://www.investing.com/equities/harvest-capital-credit-corporation
4123|QIWI|US|https://www.investing.com/equities/qiwi-plc
4124|CPTA|US|https://www.investing.com/equities/capitala-fi
4125|GLG|US|https://www.investing.com/equities/china-cmrcl
4126|TIPT|US|https://www.investing.com/equities/tiptree-fin
4127|SAMG|US|https://www.investing.com/equities/silvrcst-as
4128|NMIH|US|https://www.investing.com/equities/nmi-holding
4129|NHLD|US|https://www.investing.com/equities/nmi-holding
4130|DMPI|US|https://www.investing.com/equities/delmar-pharma
4131|IZEA|US|https://www.investing.com/equities/izea-inc
4132|ABIL|US|https://www.investing.com/equities/cambridge-capita
4133|JASN|US|https://www.investing.com/equities/quinpario-a
4134|ICMB|US|https://www.investing.com/equities/cm-finance-inc
4135|HNNA|US|https://www.investing.com/equities/hennessy-ad
4136|ISTR|US|https://www.investing.com/equities/investar-ho
4137|MMAC|US|https://www.investing.com/equities/mma-capital-management-llc
4138|WINS|US|https://www.investing.com/equities/sino-mercury-acquisition-corp
4139|VIRT|US|https://www.investing.com/equities/virtu-financial-inc
4140|BPY|US|https://www.investing.com/equities/brookfield-property-partners-lp
4141|WSC|US|https://www.investing.com/equities/double-eagle-acquisition-corp
4142|PMTS|US|https://www.investing.com/equities/cpi-card-group-inc
4143|ASPU|US|https://www.investing.com/equities/aspen-group-inc
4144|MOXC|US|https://www.investing.com/equities/moxian-inc
4145|LMFA|US|https://www.investing.com/equities/lm-funding-america-inc
4146|RMR|US|https://www.investing.com/equities/rmr-group-inc
4147|TMSR|US|https://www.investing.com/equities/jm-global-holding-co
4148|SELF|US|https://www.investing.com/equities/global-self-storage-inc
4149|PECK|US|https://www.investing.com/equities/jensyn-acquisition-corp
4150|DTSS|US|https://www.investing.com/equities/datasea-inc
4151|YIN|US|https://www.investing.com/equities/yintech-investment-holdings
4152|FPAY|US|https://www.investing.com/equities/flexshopper-inc
4153|HLNE|US|https://www.investing.com/equities/hamilton-lane-inc
4154|IMXI|US|https://www.investing.com/equities/fintech-acquisition-corp-ii
4155|FRSX|US|https://www.investing.com/equities/foresight-autonomous-holdings-adr
4156|RDFN|US|https://www.investing.com/equities/redfin
4157|CIFS|US|https://www.investing.com/equities/china-internet-financial
4158|REKR|US|https://www.investing.com/equities/novume-solutions
4159|TRMT|US|https://www.investing.com/equities/tremont-mortgage
4160|HX|US|https://www.investing.com/equities/hexindai
4161|KBLM|US|https://www.investing.com/equities/kbl-merger-iv
4162|LYL|US|https://www.investing.com/equities/dragon-victory
4163|MRBK|US|https://www.investing.com/equities/meridian-bank
4164|BRPA|US|https://www.investing.com/equities/big-rock-partners-o
4165|LX|US|https://www.investing.com/equities/lexinfintech
4166|NEBU|US|https://www.investing.com/equities/nebula-acquisition
4167|ILPT|US|https://www.investing.com/equities/industrial-logistics-properties
4168|LACQ|US|https://www.investing.com/equities/leisure-acquisition
4169|VCTR|US|https://www.investing.com/equities/victory-capital-holdings-inc
4170|AHCO|US|https://www.investing.com/equities/dfb-healthcare-acquisitions-corp
4171|GPAQ|US|https://www.investing.com/equities/gordon-pointe-a
4172|MUDS|US|https://www.investing.com/equities/mudrick-capital-a
4173|OPES|US|https://www.investing.com/equities/opes-acquisition
4174|AIHS|US|https://www.investing.com/equities/senmiao-tech
4175|DNJR|US|https://www.investing.com/equities/golden-bull
4176|TMCX|US|https://www.investing.com/equities/trinity-merger-corp
4177|TIBR|US|https://www.investing.com/equities/tiberius-acquisition
4178|MOGO|US|https://www.investing.com/equities/tiberius-acquisition
4179|VTIQ|US|https://www.investing.com/equities/vectoiq-acquisition
4180|EXPI|US|https://www.investing.com/equities/exp-world
4181|FOCS|US|https://www.investing.com/equities/focus-financial-partners
4182|LFAC|US|https://www.investing.com/equities/lf-capital-acquisition
4183|BROG|US|https://www.investing.com/equities/twelve-seas-investment-company
4184|HCCH|US|https://www.investing.com/equities/hl-acquisitions
4185|AFIN|US|https://www.investing.com/equities/american-financial-trs-a
4186|FMCI|US|https://www.investing.com/equities/forum-merger-ii
4187|TOTA|US|https://www.investing.com/equities/tottenham-acquisition-i
4188|GTEC|US|https://www.investing.com/equities/greenland-acquisition
4189|ALGR|US|https://www.investing.com/equities/allegro-merger
4190|TZAC|US|https://www.investing.com/equities/tenzing-acquisition
4191|LOAC|US|https://www.investing.com/equities/longevity-acquisition
4192|TDAC|US|https://www.investing.com/equities/trident-acquisitions
4193|TKKS|US|https://www.investing.com/equities/tkk-symphony
4194|ARYA|US|https://www.investing.com/equities/arya-sciences-acquisition
4195|CTAC|US|https://www.investing.com/equities/chaserg-technology-acquisition-corp
4196|DDMX|US|https://www.investing.com/equities/dd3-acquisition-corp
4197|ALAC|US|https://www.investing.com/equities/alberton-acquisition-corp
4198|QFIN|US|https://www.investing.com/equities/360-finance-inc
4199|EDTX|US|https://www.investing.com/equities/edtechx
4200|GRSH|US|https://www.investing.com/equities/gores-holdings-iii-a
4201|SG|US|https://www.investing.com/equities/sirius-intl
4202|AMCI|US|https://www.investing.com/equities/amci-acquisition-corp
4203|BWMC|US|https://www.investing.com/equities/boxwood-merger
4204|FTAC|US|https://www.investing.com/equities/fintech-acquisition-corp-iii
4205|CFFA|US|https://www.investing.com/equities/cf-finance-acquisition
4206|MDRR|US|https://www.investing.com/equities/medalist-diversified
4207|JFIN|US|https://www.investing.com/equities/jiayin-group-inc
4208|PHCF|US|https://www.investing.com/equities/puhui-wealth-invest
4209|MDJH|US|https://www.investing.com/equities/mdjm
4210|MTC|US|https://www.investing.com/equities/mmtec
4211|SAMA|US|https://www.investing.com/equities/schultze-special
4212|GMHI|US|https://www.investing.com/equities/gores-metropoulos-inc
4213|HHHH|US|https://www.investing.com/equities/wealthbridge-acquisition
4214|MNCL|US|https://www.investing.com/equities/monocle-acquisition-corp
4215|FUTU|US|https://www.investing.com/equities/futu-holdings
4216|DPHC|US|https://www.investing.com/equities/diamondpeak-holdings-corp
4217|THCB|US|https://www.investing.com/equities/tuscan-holdings-corp
4218|TIGR|US|https://www.investing.com/equities/up-fintech-holding
4219|HCAC|US|https://www.investing.com/equities/hennessy-capital-acquisition-corp
4220|CRSA|US|https://www.investing.com/equities/crescent-acquisition-corp
4221|JFK|US|https://www.investing.com/equities/8i-enterprises-acquisition-corp
4222|PUYI|US|https://www.investing.com/equities/puyi-adr
4223|ANDA|US|https://www.investing.com/equities/andina-acquisition-iii
4224|ACAM|US|https://www.investing.com/equities/acamar-partners-a
4225|SPFI|US|https://www.investing.com/equities/south-plains-financial-inc
4226|ACTT|US|https://www.investing.com/equities/act-ii-global-a
4227|JFU|US|https://www.investing.com/equities/9f-inc
4228|ALRS|US|https://www.investing.com/equities/alerus-financial-corp
4229|OPRT|US|https://www.investing.com/equities/oportun-financial-corp
4230|QK|US|https://www.investing.com/equities/q-and-k-international-group-ltd
4231|PLPC|US|https://www.investing.com/equities/preformed-line-pr
4232|PTNR|US|https://www.investing.com/equities/partner-communications
4233|SCKT|US|https://www.investing.com/equities/socket-mobile
4234|SCON|US|https://www.investing.com/equities/superconductor-te
4235|SEAC|US|https://www.investing.com/equities/seachange
4236|SHEN|US|https://www.investing.com/equities/shenandoah-teleco
4237|SWIR|US|https://www.investing.com/equities/sierra-wireless-inc?cid=17292
4238|TCCO|US|https://www.investing.com/equities/technical-communications
4239|TESS|US|https://www.investing.com/equities/tessco-tech
4240|SPOK|US|https://www.investing.com/equities/usa-mobility
4241|VOXX|US|https://www.investing.com/equities/voxx--international
4242|QTRH|US|https://www.investing.com/equities/voxx--international
4243|WSTL|US|https://www.investing.com/equities/westell-tech
4244|DZSI|US|https://www.investing.com/equities/zhone-tech
4245|ERIC|US|https://www.investing.com/equities/ericsson-l-m-tel-co-exch
4246|VOD|US|https://www.investing.com/equities/vodafone-group-plc-exch
4247|VEON|US|https://www.investing.com/equities/vimpelcom-ltd
4248|TEUM|US|https://www.investing.com/equities/elephant-talk-communications-inc
4249|OTEL|US|https://www.investing.com/equities/otelco-inc
4250|AAOI|US|https://www.investing.com/equities/applied-opt
4251|VISL|US|https://www.investing.com/equities/xg-technolo
4252|SUNW|US|https://www.investing.com/equities/solar3d,-inc.
4253|TIGO|US|https://www.investing.com/equities/millicom-intl-cell
4254|RESN|US|https://www.investing.com/equities/resonant-inc
4255|CPSH|US|https://www.investing.com/equities/cps-technologies
4256|ATEX|US|https://www.investing.com/equities/pacific-datavisn
4257|XELB|US|https://www.investing.com/equities/xcel-brands-inc
4258|ACIA|US|https://www.investing.com/equities/acacia-communications,-inc
4259|AIRG|US|https://www.investing.com/equities/airgain-inc
4260|CASA|US|https://www.investing.com/equities/casa-systems
4261|ZM|US|https://www.investing.com/equities/zoom-video-communications
4262|SONM|US|https://www.investing.com/equities/sonim-technologies-inc
4263|CMBM|US|https://www.investing.com/equities/cambium-networks-corp
4264|PTSI|US|https://www.investing.com/equities/p.a.m.-transportation
4265|SAIA|US|https://www.investing.com/equities/saia
4266|SBLK|US|https://www.investing.com/equities/star-bulk-carrier
4267|SHIP|US|https://www.investing.com/equities/seanergy-maritime
4268|SINO|US|https://www.investing.com/equities/sino-global-shipp
4269|SKYW|US|https://www.investing.com/equities/skywest
4270|TOPS|US|https://www.investing.com/equities/top-ships-inc
4271|TRMD|US|https://www.investing.com/equities/torm-plc
4272|ULH|US|https://www.investing.com/equities/universal-trucklo
4273|USAK|US|https://www.investing.com/equities/usa-truck
4274|GOGL|US|https://www.investing.com/equities/knightsbridge-tankers-ltd
4275|WERN|US|https://www.investing.com/equities/werner-enterprise
4276|WLFC|US|https://www.investing.com/equities/willis-lease-finance-corp
4277|ATSG|US|https://www.investing.com/equities/air-transport-service
4278|ODFL|US|https://www.investing.com/equities/old-dominion-freight-line-inc
4279|PATI|US|https://www.investing.com/equities/new-patriot-transport-holding
4280|DSKE|US|https://www.investing.com/equities/hennessy-capital-acquisition-ii
4281|PXS|US|https://www.investing.com/equities/pyxis-tankers-inc
4282|EDRY|US|https://www.investing.com/equities/eurodry
4283|GRIN|US|https://www.investing.com/equities/grindrod-shipping
4284|MESA|US|https://www.investing.com/equities/mesa-air-group-inc
4285|NMCI|US|https://www.investing.com/equities/navios-maritime-containers
4286|CTRM|US|https://www.investing.com/equities/castor-maritime
4287|TSM|US|https://www.investing.com/equities/taiwan-semicond.manufacturing-co
4288|SIG|US|https://www.investing.com/equities/signet-jewelers-limited
4289|TGNA|US|https://www.investing.com/equities/tegna-inc
4290|YUMC|US|https://www.investing.com/equities/yum-china-holdings-inc
4291|LTM|US|https://www.investing.com/equities/lan-airlines-s.a.
4292|VLRS|US|https://www.investing.com/equities/ctrld-vl-cmp-avn
4293|AVH|US|https://www.investing.com/equities/avianca-hldgs-adr-rep-8-prf
4294|QGEN|US|https://www.investing.com/equities/avianca-hldgs-adr-rep-8-prf
4295|LPL|US|https://www.investing.com/equities/lg-display-co
4296|PSTG|US|https://www.investing.com/equities/pure-storage-inc
4297|TDY|US|https://www.investing.com/equities/teledyne-technologies-inc
4298|BWXT|US|https://www.investing.com/equities/babcock---wilcox
4299|VEC|US|https://www.investing.com/equities/vectrus-inc
4300|KL|US|https://www.investing.com/equities/crocodile-gold-corp?cid=24571
4301|BVN|US|https://www.investing.com/equities/buenaventura-mining
4302|AGI|US|https://www.investing.com/equities/alamos-gold-inc?cid=41253
4303|BTG|US|https://www.investing.com/equities/b2gold?cid=48653
4304|MUX|US|https://www.investing.com/equities/mcewen-mining-inc?cid=24336
4305|AG|US|https://www.investing.com/equities/first-majestic-silver
4306|OR|US|https://www.investing.com/equities/osisko-gold-ro?cid=985777
4307|LIN|US|https://www.investing.com/equities/linde-plc?cid=942017
4308|TRP|US|https://www.investing.com/equities/transcanada-corp?cid=29627
4309|ECA|US|https://www.investing.com/equities/encana-corporation
4310|BCE|US|https://www.investing.com/equities/encana-corporation
4311|VG|US|https://www.investing.com/equities/vonage-holdings-corp
4312|TU|US|https://www.investing.com/equities/vonage-holdings-corp
4313|USM|US|https://www.investing.com/equities/united-states-cellular-corp
4314|BP|US|https://www.investing.com/equities/bp-plc
4315|PTR|US|https://www.investing.com/equities/petrochina-co-ads-exch
4316|TOT|US|https://www.investing.com/equities/total-s.a.
4317|EC|US|https://www.investing.com/equities/ecopetrol-sa-adr
4318|SU|US|https://www.investing.com/equities/suncor-energy-inc.
4319|GSK|US|https://www.investing.com/equities/glaxosmithklein-exch
4320|AZN|US|https://www.investing.com/equities/astrazeneca-plc-ads
4321|NVO|US|https://www.investing.com/equities/novo-nordis
4322|VGR|US|https://www.investing.com/equities/vector-group-ltd
4323|UVV|US|https://www.investing.com/equities/universal-corp
4324|BTI|US|https://www.investing.com/equities/british-american-tobacco-plc-bats
4325|TPB|US|https://www.investing.com/equities/turning-point-brands-inc
4326|TGI|US|https://www.investing.com/equities/triumph-group-inc
4327|DBI|US|https://www.investing.com/equities/dsw-inc
4328|AEO|US|https://www.investing.com/equities/american-eagle-outfitters
4329|BURL|US|https://www.investing.com/equities/burlington-stor
4330|TEN|US|https://www.investing.com/equities/tenneco-automotive-inc
4331|WBC|US|https://www.investing.com/equities/wabco-holdings
4332|LEA|US|https://www.investing.com/equities/lear
4333|DAN|US|https://www.investing.com/equities/dana-holding
4334|ADNT|US|https://www.investing.com/equities/adient-plc
4335|CBSa|US|https://www.investing.com/equities/cbs-corp
4336|TRCO|US|https://www.investing.com/equities/tribune-media-co
4337|CABO|US|https://www.investing.com/equities/cable-one-inc
4338|WSO|US|https://www.investing.com/equities/watsco-inc
4339|LII|US|https://www.investing.com/equities/lennox-international
4340|LPX|US|https://www.investing.com/equities/louisiana-pacific
4341|GNRC|US|https://www.investing.com/equities/generac-holdings
4342|OC|US|https://www.investing.com/equities/owens-corning
4343|CLGX|US|https://www.investing.com/equities/corelogic
4344|LKSD|US|https://www.investing.com/equities/lsc-communications-inc
4345|MAN|US|https://www.investing.com/equities/manpower-inc
4346|TTC|US|https://www.investing.com/equities/toro-co.
4347|ALSN|US|https://www.investing.com/equities/allison-transmission
4348|AGCO|US|https://www.investing.com/equities/agco
4349|TRN|US|https://www.investing.com/equities/trinity-industries
